time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1770123954.08527136,0.00511530,4877,0.00029278,0.00000000,0,0.00000000,5129,5178,136,0.00020512
1770123954.18399096,0.00993590,4889,0.00045648,0.00000000,0,0.00000000,5178,5199,105,0.00012786
1770123954.28429627,0.00416388,4906,0.00018171,0.00000000,0,0.00000000,5199,5244,102,0.00014237
1770123954.38532209,0.00652244,4853,0.00024827,0.00000000,0,0.00000000,5244,5266,118,0.00012452
1770123954.48437285,0.00545814,4851,0.00040550,0.00000000,0,0.00000000,5266,5277,111,0.00014527
1770123954.58535194,0.00557558,4868,0.00021978,0.00000000,0,0.00000000,5277,5335,104,0.00020297
1770123954.68528461,0.00482358,4823,0.00020693,0.00000000,0,0.00000000,5335,5368,103,0.00016565
1770123954.78434992,0.00777788,4882,0.00023272,0.00000000,0,0.00000000,5368,5423,89,0.00014819
1770123954.88435745,0.00367676,4861,0.00010503,0.00000000,0,0.00000000,5423,5458,56,0.00023225
1770123954.98532605,0.00478827,4910,0.00018882,0.00000000,0,0.00000000,5458,5481,68,0.00023679
1770123955.08446383,0.00675117,4888,0.00030438,0.00000000,0,0.00000000,5481,5497,54,0.00012967
1770123955.18533301,0.00839410,4887,0.00020603,0.00000000,0,0.00000000,5497,5528,52,0.00027775
1770123955.28456783,0.00510923,4878,0.00010670,0.00000000,0,0.00000000,5528,5568,53,0.00014688
1770123955.38403130,0.00428803,4934,0.00010325,0.00000000,0,0.00000000,5568,5596,52,0.00025637
1770123955.48436308,0.00565065,4804,0.00013875,0.00000000,0,0.00000000,5596,5606,55,0.00014186
1770123955.58433962,0.00675741,4901,0.00013983,0.00000000,0,0.00000000,5606,5636,57,0.00032283
1770123955.68443608,0.00431433,4802,0.00014414,0.00000000,0,0.00000000,5636,5673,72,0.00014905
1770123955.78435922,0.00645820,4828,0.00051155,0.00000000,0,0.00000000,5673,5675,102,0.00017729
1770123955.88421750,0.00562850,4847,0.00024928,0.00000000,0,0.00000000,5675,5705,126,0.00013094
1770123955.98438025,0.00638151,4849,0.00035335,0.00000000,0,0.00000000,5705,5795,176,0.00016217
1770123956.08410931,0.00717131,4894,0.00054988,0.00000000,0,0.00000000,5795,5766,190,0.00012833
1770123956.18453169,0.00659666,4887,0.00039334,0.00000000,0,0.00000000,5766,5822,117,0.00015542
1770123956.28440356,0.00392109,4856,0.00027566,0.00000000,0,0.00000000,5822,5855,122,0.00014302
1770123956.38438511,0.00509248,4877,0.00025019,0.00000000,0,0.00000000,5855,5874,103,0.00012396
1770123956.48446941,0.00661967,4856,0.00029944,0.00000000,0,0.00000000,5874,5881,118,0.00013224
1770123956.58444118,0.00517219,4888,0.00023030,0.00000000,0,0.00000000,5881,5927,106,0.00014986
1770123956.68459749,0.00585927,4873,0.00018972,0.00000000,0,0.00000000,5546,5632,100,0.00011052
1770123956.78442788,0.00665264,4859,0.00025121,0.00000000,0,0.00000000,5632,5677,107,0.00018526
1770123956.88465023,0.00373209,4893,0.00016514,0.00000000,0,0.00000000,5677,5725,76,0.00030090
1770123956.98461437,0.00471293,4923,0.00019297,0.00000000,0,0.00000000,5725,5780,99,0.00016062
1770123957.08470750,0.00477988,5006,0.00020022,0.00000000,0,0.00000000,5780,5820,89,0.00034636
1770123957.18462396,0.00576979,4990,0.00019925,0.00000000,0,0.00000000,5820,5860,79,0.00019162
1770123957.28457570,0.00481074,4918,0.00016888,0.00000000,0,0.00000000,5860,5926,100,0.00022116
1770123957.38414812,0.00549035,4977,0.00016747,0.00000000,0,0.00000000,5926,5945,72,0.00013431
1770123957.48460007,0.00572792,4913,0.00020079,0.00000000,0,0.00000000,5945,5974,77,0.00015177
1770123957.58451819,0.00585133,4983,0.00016264,0.00000000,0,0.00000000,5974,6012,74,0.00028405
1770123957.68454766,0.00513205,4893,0.00016203,0.00000000,0,0.00000000,6012,6052,77,0.00024555
1770123957.78445482,0.00395382,4953,0.00012603,0.00000000,0,0.00000000,6052,6079,63,0.00013117
1770123957.88406777,0.00414549,4916,0.00017037,0.00000000,0,0.00000000,6079,6127,80,0.00018871
1770123957.98455071,0.00401388,4919,0.00018938,0.00000000,0,0.00000000,6127,6101,78,0.00016998
1770123958.08417678,0.00409971,4891,0.00014665,0.00000000,0,0.00000000,6101,6169,85,0.00019433
1770123958.18407941,0.00415506,4908,0.00016513,0.00000000,0,0.00000000,6169,6202,91,0.00014228
1770123958.28448629,0.00585662,4885,0.00021963,0.00000000,0,0.00000000,6202,6236,91,0.00020001
1770123958.38418937,0.00563431,4858,0.00020777,0.00000000,0,0.00000000,6236,6280,90,0.00017547
1770123958.48406339,0.00428688,4934,0.00015357,0.00000000,0,0.00000000,6280,6316,88,0.00018733
1770123958.58453274,0.00628375,4909,0.00021045,0.00000000,0,0.00000000,6316,6324,77,0.00016849
1770123958.68412590,0.00944428,4913,0.00079020,0.00000000,0,0.00000000,6324,6326,109,0.00027586
1770123958.78405285,0.00791444,4943,0.00019383,0.00000000,0,0.00000000,6326,6368,73,0.00013891
1770123958.88453436,0.00743261,4891,0.00013865,0.00000000,0,0.00000000,6368,6378,75,0.00014402
1770123958.98417449,0.00757289,4962,0.00048007,0.00000000,0,0.00000000,6378,6400,89,0.00014218
1770123959.08408093,0.00517170,5004,0.00014998,0.00000000,0,0.00000000,6400,6420,58,0.00025053
1770123959.18409348,0.00400400,5006,0.00012725,0.00000000,0,0.00000000,5975,6016,66,0.00026716
1770123959.28424883,0.00357946,4993,0.00012935,0.00000000,0,0.00000000,6016,6057,70,0.00033968
1770123959.38412142,0.00399192,4952,0.00012665,0.00000000,0,0.00000000,6057,6090,58,0.00026738
1770123959.48407364,0.00774730,4961,0.00025190,0.00000000,0,0.00000000,6090,6148,76,0.00014887
1770123959.58424735,0.00373317,4914,0.00014074,0.00000000,0,0.00000000,6148,6202,82,0.00013651
1770123959.68417120,0.00548988,4937,0.00035350,0.00000000,0,0.00000000,6202,6235,102,0.00019862
1770123959.78406906,0.00462964,4926,0.00019182,0.00000000,0,0.00000000,6235,6289,108,0.00013311
1770123959.88421845,0.00679245,4880,0.00053968,0.00000000,0,0.00000000,6289,6347,109,0.00026439
1770123959.98411369,0.00690610,4853,0.00089412,0.00000000,0,0.00000000,6347,6313,101,0.00014202
1770123960.08405137,0.00375003,4959,0.00019548,0.00000000,0,0.00000000,6313,6382,110,0.00013025
1770123960.18413591,0.00574036,4948,0.00033175,0.00000000,0,0.00000000,6382,6438,100,0.00012999
1770123960.28413558,0.00774833,4979,0.00035834,0.00000000,0,0.00000000,6438,6487,99,0.00015374
1770123960.38412642,0.00373232,4949,0.00017294,0.00000000,0,0.00000000,6487,6551,96,0.00012266
1770123960.48408985,0.00341992,4957,0.00022997,0.00000000,0,0.00000000,6551,6609,123,0.00012128
1770123960.58415174,0.00410526,4928,0.00025084,0.00000000,0,0.00000000,6609,6618,111,0.00013640
1770123960.68415427,0.00523732,4915,0.00028025,0.00000000,0,0.00000000,6618,6670,89,0.00014625
1770123960.78423142,0.00866450,4903,0.00033745,0.00000000,0,0.00000000,6670,6706,72,0.00013889
1770123960.88406372,0.00555518,4856,0.00028201,0.00000000,0,0.00000000,6706,6751,84,0.00009028
1770123960.98412704,0.00496254,4896,0.00015115,0.00000000,0,0.00000000,6751,6799,80,0.00014570
1770123961.08416700,0.00378760,4848,0.00020211,0.00000000,0,0.00000000,6799,6814,90,0.00010849
1770123961.18420458,0.00731590,4846,0.00023922,0.00000000,0,0.00000000,6814,6862,78,0.00022516
1770123961.28414750,0.00349300,4821,0.00013689,0.00000000,0,0.00000000,6862,6926,84,0.00025922
1770123961.38423467,0.00345024,4836,0.00014532,0.00000000,0,0.00000000,6926,6952,68,0.00014401
1770123961.48417020,0.00470751,4869,0.00017252,0.00000000,0,0.00000000,6952,6973,77,0.00010508
1770123961.58422852,0.00835016,4821,0.00044495,0.00000000,0,0.00000000,6973,6976,74,0.00027785
1770123961.68419480,0.00583232,4821,0.00010890,0.00000000,0,0.00000000,6976,7026,61,0.00025617
1770123961.78407097,0.00804892,4888,0.00021060,0.00000000,0,0.00000000,7026,7067,70,0.00010249
1770123961.88419485,0.00394004,4865,0.00010582,0.00000000,0,0.00000000,7067,7083,51,0.00014871
1770123961.98405194,0.00413015,4902,0.00009046,0.00000000,0,0.00000000,7083,7114,49,0.00015766
1770123962.08418059,0.00461177,4896,0.00013118,0.00000000,0,0.00000000,7114,7120,56,0.00017802
1770123962.18412209,0.00423687,4921,0.00011053,0.00000000,0,0.00000000,7120,7160,62,0.00027746
1770123962.28410411,0.00912329,4860,0.00017051,0.00000000,0,0.00000000,7160,7173,41,0.00016412
1770123962.38425374,0.00463390,4888,0.00012979,0.00000000,0,0.00000000,7173,7199,58,0.00015036
1770123962.48403072,0.00374674,4883,0.00009824,0.00000000,0,0.00000000,7199,7222,55,0.00029852
1770123962.58423543,0.00804384,4875,0.00024950,0.00000000,0,0.00000000,7222,7203,34,0.00020837
1770123962.68405485,0.00868892,4839,0.00022628,0.00000000,0,0.00000000,7203,7227,55,0.00032107
1770123962.78408504,0.01087710,4898,0.00023913,0.00000000,0,0.00000000,7227,7264,43,0.00016328
1770123962.88417864,0.00487269,4866,0.00011547,0.00000000,0,0.00000000,7264,7296,46,0.00013156
1770123962.98405313,0.00401479,4877,0.00006921,0.00000000,0,0.00000000,7296,7307,33,0.00026292
1770123963.08405519,0.00615303,4880,0.00011990,0.00000000,0,0.00000000,7307,7328,38,0.00022651
1770123963.18409657,0.00508389,4855,0.00007429,0.00000000,0,0.00000000,7328,7353,38,0.00037891
1770123963.28413463,0.00363493,4919,0.00008983,0.00000000,0,0.00000000,7353,7355,39,0.00015421
1770123963.38424134,0.00370183,4914,0.00010748,0.00000000,0,0.00000000,7355,7367,43,0.00012735
1770123963.48423719,0.01053925,4946,0.00026539,0.00000000,0,0.00000000,7367,7398,59,0.00014919
1770123963.58416224,0.00549059,4913,0.00009823,0.00000000,0,0.00000000,7398,7447,57,0.00012477
1770123963.68408799,0.00456733,4946,0.00020138,0.00000000,0,0.00000000,7447,7455,69,0.00018396
1770123963.78417134,0.00673769,4932,0.00013508,0.00000000,0,0.00000000,7455,7498,54,0.00012551
1770123963.88410711,0.00905003,4953,0.00031670,0.00000000,0,0.00000000,7498,7547,93,0.00037311
1770123963.98406839,0.00558277,4926,0.00020384,0.00000000,0,0.00000000,7547,7600,113,0.00016995
1770123964.08405757,0.00890056,4971,0.00029391,0.00000000,0,0.00000000,7600,7648,108,0.00015525
1770123964.18414617,0.00480061,4930,0.00021802,0.00000000,0,0.00000000,7648,7682,100,0.00015372
1770123964.28413320,0.00338551,4960,0.00015767,0.00000000,0,0.00000000,7682,7718,82,0.00030356
1770123964.38422251,0.00448249,4970,0.00022375,0.00000000,0,0.00000000,7718,7719,80,0.00014586
1770123964.48417854,0.00399754,4945,0.00016189,0.00000000,0,0.00000000,7719,7734,59,0.00030390
1770123964.58409190,0.00941663,4945,0.00028824,0.00000000,0,0.00000000,7734,7783,64,0.00015814
1770123964.68410063,0.00632241,4975,0.00041873,0.00000000,0,0.00000000,7783,7785,65,0.00012683
1770123964.78418064,0.00712663,4926,0.00038997,0.00000000,0,0.00000000,7785,7802,66,0.00015361
1770123964.88412690,0.00907668,4958,0.00038151,0.00000000,0,0.00000000,7802,7816,48,0.00012603
1770123964.98412800,0.00543290,4967,0.00022040,0.00000000,0,0.00000000,7500,7535,64,0.00012895
1770123965.08419013,0.00528513,4971,0.00018965,0.00000000,0,0.00000000,7535,7571,68,0.00024778
1770123965.18414688,0.00549998,4957,0.00028192,0.00000000,0,0.00000000,7571,7602,66,0.00020903
1770123965.28426957,0.00902060,4940,0.00024925,0.00000000,0,0.00000000,7602,7626,49,0.00025769
1770123965.38420081,0.00683917,4908,0.00034687,0.00000000,0,0.00000000,7626,7590,71,0.00015610
1770123965.48420310,0.00437194,4910,0.00015656,0.00000000,0,0.00000000,7590,7571,54,0.00014918
1770123965.58418083,0.00458003,4936,0.00012806,0.00000000,0,0.00000000,7571,7608,55,0.00015107
1770123965.68423700,0.00367103,4885,0.00021196,0.00000000,0,0.00000000,7608,7643,47,0.00012330
1770123965.78425694,0.00846732,4906,0.00019188,0.00000000,0,0.00000000,7643,7661,48,0.00018582
1770123965.88428450,0.00501482,4872,0.00014604,0.00000000,0,0.00000000,7661,7697,58,0.00016870
1770123965.98420000,0.00629498,4887,0.00013769,0.00000000,0,0.00000000,7697,7717,54,0.00016631
1770123966.08419394,0.00569301,4907,0.00010918,0.00000000,0,0.00000000,7717,7738,41,0.00014687
1770123966.18428159,0.00654790,4875,0.00016513,0.00000000,0,0.00000000,7738,7756,55,0.00023414
1770123966.28436208,0.00870640,4933,0.00012726,0.00000000,0,0.00000000,7756,7756,40,0.00025381
1770123966.38434505,0.00709249,4847,0.00013998,0.00000000,0,0.00000000,7756,7777,56,0.00025865
1770123966.48425031,0.00489399,4914,0.00008857,0.00000000,0,0.00000000,7777,7795,42,0.00015114
1770123966.58420062,0.00698753,4906,0.00010415,0.00000000,0,0.00000000,7795,7810,34,0.00016199
1770123966.68426752,0.00532385,4914,0.00016716,0.00000000,0,0.00000000,7810,7788,46,0.00020168
1770123966.78421640,0.00410227,4920,0.00008866,0.00000000,0,0.00000000,7788,7800,40,0.00032706
1770123966.88432765,0.00515789,4923,0.00007268,0.00000000,0,0.00000000,7800,7823,35,0.00012927
1770123966.98440599,0.00664768,4960,0.00021329,0.00000000,0,0.00000000,7823,7838,43,0.00029303
1770123967.08436489,0.00555822,4970,0.00017302,0.00000000,0,0.00000000,7838,7848,34,0.00025521
1770123967.18435788,0.00558829,4993,0.00014145,0.00000000,0,0.00000000,7848,7865,38,0.00014060
1770123967.28441215,0.00665825,4906,0.00012588,0.00000000,0,0.00000000,7865,7874,29,0.00015805
1770123967.38431668,0.00759486,4898,0.00016700,0.00000000,0,0.00000000,7874,7900,38,0.00015200
1770123967.48439479,0.00479757,4889,0.00009284,0.00000000,0,0.00000000,7900,7930,43,0.00014009
1770123967.58431029,0.00554864,4876,0.00013938,0.00000000,0,0.00000000,7930,7930,34,0.00021837
1770123967.68424439,0.00408484,4926,0.00008618,0.00000000,0,0.00000000,7930,7961,50,0.00023071
1770123967.78438878,0.00531813,4898,0.00015627,0.00000000,0,0.00000000,7961,7914,34,0.00023552
1770123967.88433337,0.00507775,4916,0.00015386,0.00000000,0,0.00000000,7914,7909,45,0.00021474
1770123967.98439837,0.00676258,4860,0.00008063,0.00000000,0,0.00000000,7909,7923,32,0.00016121
1770123968.08437252,0.00898823,4886,0.00010492,0.00000000,0,0.00000000,7923,7942,41,0.00013334
1770123968.18430734,0.00529013,4882,0.00009946,0.00000000,0,0.00000000,7942,7969,42,0.00013345
1770123968.28429985,0.00443471,4911,0.00011400,0.00000000,0,0.00000000,7969,7973,45,0.00014928
1770123968.38435102,0.00430300,4928,0.00008880,0.00000000,0,0.00000000,7973,7995,41,0.00015578
1770123968.48446465,0.00391703,4880,0.00012874,0.00000000,0,0.00000000,7995,7948,34,0.00015325
1770123968.58434153,0.00511184,4905,0.00007827,0.00000000,0,0.00000000,7948,7955,25,0.00025448
1770123968.68441415,0.00748920,4914,0.00007925,0.00000000,0,0.00000000,7955,7970,33,0.00015674
1770123968.78434873,0.00676770,4921,0.00006926,0.00000000,0,0.00000000,7970,7981,30,0.00013286
1770123968.88445687,0.00729329,4914,0.00016794,0.00000000,0,0.00000000,7981,7989,42,0.00015268
1770123968.98437238,0.00743774,4950,0.00010492,0.00000000,0,0.00000000,7989,8013,35,0.00014026
1770123969.08433199,0.00433608,4949,0.00008510,0.00000000,0,0.00000000,8013,8026,45,0.00023039
1770123969.18433118,0.00456051,4971,0.00009174,0.00000000,0,0.00000000,8026,8041,41,0.00024655
1770123969.28447533,0.00611547,4893,0.00006354,0.00000000,0,0.00000000,8041,8055,31,0.00031122
1770123969.38436890,0.00314701,4948,0.00006699,0.00000000,0,0.00000000,8055,8071,30,0.00025273
1770123969.48453689,0.00492225,4919,0.00010991,0.00000000,0,0.00000000,8071,8066,40,0.00013965
1770123969.58444858,0.00509713,4926,0.00005764,0.00000000,0,0.00000000,8066,8080,23,0.00014669
1770123969.68440962,0.00476719,4910,0.00008186,0.00000000,0,0.00000000,8080,8080,27,0.00027327
1770123969.78453159,0.00463881,4962,0.00006899,0.00000000,0,0.00000000,8080,8095,27,0.00024767
1770123969.88452864,0.00413593,4921,0.00007475,0.00000000,0,0.00000000,8095,8108,35,0.00013589
1770123969.98448157,0.00308354,4942,0.00005948,0.00000000,0,0.00000000,8108,8135,33,0.00022624
1770123970.08453202,0.00603932,4966,0.00009308,0.00000000,0,0.00000000,8135,8133,36,0.00021025
1770123970.18450856,0.00735151,4978,0.00007747,0.00000000,0,0.00000000,8133,8146,29,0.00012899
1770123970.28458714,0.00533190,4954,0.00009926,0.00000000,0,0.00000000,8146,8154,43,0.00014537
1770123970.38448691,0.00559723,4907,0.00008381,0.00000000,0,0.00000000,8154,8173,37,0.00011178
1770123970.48459196,0.00362240,4912,0.00009059,0.00000000,0,0.00000000,8173,8171,36,0.00014745
1770123970.58446813,0.00521241,4900,0.00010308,0.00000000,0,0.00000000,8171,8201,49,0.00016885
1770123970.68441319,0.00439569,4928,0.00009901,0.00000000,0,0.00000000,8201,8224,49,0.00025702
1770123970.78460860,0.00523944,4833,0.00015573,0.00000000,0,0.00000000,8224,8234,63,0.00036647
1770123970.88451242,0.00458427,4905,0.00020077,0.00000000,0,0.00000000,8234,8253,96,0.00017351
1770123970.98454928,0.00567685,4867,0.00018025,0.00000000,0,0.00000000,8253,8263,79,0.00026294
1770123971.08460665,0.00507227,4893,0.00024807,0.00000000,0,0.00000000,8263,8306,89,0.00014216
1770123971.18461037,0.00929918,4955,0.00016167,0.00000000,0,0.00000000,8306,8330,52,0.00027931
1770123971.28451371,0.00480205,4972,0.00011006,0.00000000,0,0.00000000,8330,8358,51,0.00010976
1770123971.38463616,0.00400903,4913,0.00012549,0.00000000,0,0.00000000,8358,8387,68,0.00015782
1770123971.48457217,0.00429769,5034,0.00009693,0.00000000,0,0.00000000,8387,8411,49,0.00014875
1770123971.58466244,0.00425197,4932,0.00008408,0.00000000,0,0.00000000,8411,8440,44,0.00024931
1770123971.68460369,0.00437962,4988,0.00016465,0.00000000,0,0.00000000,8440,8396,52,0.00014069
1770123971.78454065,0.00486138,4958,0.00011352,0.00000000,0,0.00000000,8396,8411,47,0.00017463
1770123971.88467240,0.00534058,4998,0.00016943,0.00000000,0,0.00000000,8411,8419,53,0.00014492
1770123971.98459864,0.00557926,5054,0.00011345,0.00000000,0,0.00000000,8419,8440,53,0.00014144
1770123972.08468151,0.00471633,5033,0.00013842,0.00000000,0,0.00000000,8440,8455,50,0.00013776
1770123972.18465304,0.00454139,4992,0.00010236,0.00000000,0,0.00000000,8455,8479,47,0.00014421
1770123972.28454328,0.00469263,4993,0.00011214,0.00000000,0,0.00000000,8479,8483,43,0.00014070
1770123972.38458848,0.00482677,5005,0.00009892,0.00000000,0,0.00000000,8483,8487,45,0.00014000
1770123972.48471761,0.00589344,4940,0.00010098,0.00000000,0,0.00000000,8487,8491,42,0.00018698
1770123972.58467960,0.00362482,4970,0.00011000,0.00000000,0,0.00000000,8491,8479,44,0.00014756
1770123972.68458200,0.00571428,4886,0.00012060,0.00000000,0,0.00000000,8479,8500,51,0.00014871
1770123972.78455281,0.00572944,4915,0.00013704,0.00000000,0,0.00000000,8500,8530,66,0.00014343
1770123972.88463116,0.00787269,4865,0.00017153,0.00000000,0,0.00000000,8530,8560,54,0.00014393
1770123972.98459363,0.00543136,4886,0.00025616,0.00000000,0,0.00000000,8560,8595,78,0.00011550
1770123973.08467484,0.00487973,4879,0.00013685,0.00000000,0,0.00000000,8595,8630,73,0.00014497
1770123973.18471384,0.00547213,4866,0.00018906,0.00000000,0,0.00000000,8630,8645,81,0.00019245
1770123973.28462791,0.00806882,4817,0.00022779,0.00000000,0,0.00000000,8645,8664,68,0.00026630
1770123973.38458371,0.00599016,4895,0.00013931,0.00000000,0,0.00000000,8664,8693,63,0.00021592
1770123973.48465276,0.00383671,4852,0.00010432,0.00000000,0,0.00000000,8693,8716,43,0.00021781
1770123973.58464265,0.00691289,4853,0.00010831,0.00000000,0,0.00000000,8716,8748,45,0.00012714
1770123973.68464303,0.00663573,4893,0.00015426,0.00000000,0,0.00000000,8748,8769,61,0.00016482
1770123973.78468323,0.00410268,4910,0.00011666,0.00000000,0,0.00000000,8769,8807,65,0.00012819
1770123973.88475490,0.00943117,4898,0.00026021,0.00000000,0,0.00000000,8807,8833,65,0.00010143
1770123973.98468447,0.00532581,4921,0.00009561,0.00000000,0,0.00000000,8833,8860,45,0.00022515
1770123974.08467722,0.00577692,4938,0.00011183,0.00000000,0,0.00000000,8860,8895,52,0.00025969
1770123974.18463182,0.00637485,4956,0.00012389,0.00000000,0,0.00000000,8151,8182,53,0.00020595
1770123974.28463793,0.00705373,4886,0.00013049,0.00000000,0,0.00000000,8182,8206,40,0.00014926
1770123974.38473344,0.00614312,4921,0.00019913,0.00000000,0,0.00000000,8206,8215,45,0.00018054
1770123974.48471141,0.00471220,4912,0.00015563,0.00000000,0,0.00000000,8215,8209,49,0.00019594
1770123974.58482432,0.00526718,4926,0.00023127,0.00000000,0,0.00000000,8209,8226,52,0.00018353
1770123974.68476868,0.00537236,4853,0.00018025,0.00000000,0,0.00000000,8226,8253,41,0.00017670
1770123974.78475070,0.00970614,4880,0.00024230,0.00000000,0,0.00000000,8253,8267,48,0.00015211
1770123974.88484931,0.00453627,4886,0.00008179,0.00000000,0,0.00000000,8267,8305,48,0.00027908
1770123974.98480868,0.00795171,4894,0.00021188,0.00000000,0,0.00000000,8305,8290,51,0.00012432
1770123975.08475256,0.00543326,4928,0.00009218,0.00000000,0,0.00000000,8290,8329,51,0.00016290
1770123975.18484807,0.00475178,4923,0.00006404,0.00000000,0,0.00000000,8329,8349,29,0.00018648
1770123975.28473520,0.00555195,4889,0.00007660,0.00000000,0,0.00000000,8349,8385,41,0.00014580
1770123975.38471365,0.00394913,4889,0.00011085,0.00000000,0,0.00000000,8385,8433,59,0.00026103
1770123975.48472357,0.00504299,4894,0.00008790,0.00000000,0,0.00000000,8433,8461,40,0.00016245
1770123975.58485866,0.00762962,4863,0.00015027,0.00000000,0,0.00000000,8461,8490,48,0.00014925
1770123975.68481469,0.00830794,4890,0.00030708,0.00000000,0,0.00000000,8490,8471,39,0.00015657
1770123975.78484511,0.00464615,4889,0.00007746,0.00000000,0,0.00000000,8471,8492,41,0.00015496
1770123975.88484550,0.00515534,4888,0.00010056,0.00000000,0,0.00000000,8492,8529,51,0.00015175
1770123975.98483276,0.00525095,4854,0.00010141,0.00000000,0,0.00000000,8529,8571,52,0.00024825
1770123976.08482337,0.00497776,4874,0.00008553,0.00000000,0,0.00000000,8571,8606,48,0.00018310
1770123976.18477511,0.00465323,4918,0.00013293,0.00000000,0,0.00000000,8606,8632,53,0.00014537
1770123976.28487015,0.00529404,4980,0.00015466,0.00000000,0,0.00000000,8632,8625,69,0.00014261
1770123976.38494182,0.00588090,4962,0.00021734,0.00000000,0,0.00000000,8625,8667,68,0.00015540
1770123976.48486781,0.00388399,4938,0.00013273,0.00000000,0,0.00000000,8667,8708,72,0.00015842
1770123976.58488274,0.01079612,4938,0.00010344,0.00000000,0,0.00000000,8708,8727,31,0.00012726
1770123976.68478823,0.00380249,4949,0.00011428,0.00000000,0,0.00000000,8727,8760,54,0.00015922
1770123976.78487825,0.00684982,4934,0.00008142,0.00000000,0,0.00000000,8760,8794,47,0.00013459
1770123976.88481569,0.00426939,4945,0.00010730,0.00000000,0,0.00000000,8794,8851,65,0.00016565
1770123976.98490477,0.00539346,4962,0.00012885,0.00000000,0,0.00000000,8851,8879,58,0.00040055
1770123977.08471203,0.00539784,5000,0.00014105,0.00000000,0,0.00000000,8879,8878,52,0.00027938
1770123977.18469954,0.00434638,4986,0.00010187,0.00000000,0,0.00000000,8878,8898,52,0.00014004
1770123977.28472853,0.00543647,5017,0.00011965,0.00000000,0,0.00000000,8898,8933,59,0.00012628
1770123977.38484097,0.00540029,5023,0.00018039,0.00000000,0,0.00000000,8933,8950,79,0.00018663
1770123977.48487520,0.00598455,4979,0.00014912,0.00000000,0,0.00000000,8950,8951,58,0.00013335
1770123977.58487415,0.00497118,4976,0.00012405,0.00000000,0,0.00000000,8951,8959,43,0.00014723
1770123977.68483138,0.00373736,5015,0.00014741,0.00000000,0,0.00000000,8959,8961,51,0.00012666
1770123977.78493881,0.00355522,4954,0.00005882,0.00000000,0,0.00000000,8961,8987,37,0.00019756
1770123977.88487387,0.00544369,4990,0.00009900,0.00000000,0,0.00000000,8987,8999,43,0.00021742
1770123977.98477054,0.00550437,4963,0.00011240,0.00000000,0,0.00000000,8999,9027,59,0.00016684
1770123978.08485818,0.00400679,4978,0.00014133,0.00000000,0,0.00000000,9027,9036,62,0.00014625
1770123978.18492770,0.00410594,4992,0.00013122,0.00000000,0,0.00000000,9036,9069,76,0.00012825
1770123978.28494763,0.00364023,4949,0.00014070,0.00000000,0,0.00000000,9069,9123,81,0.00014291
1770123978.38492799,0.00531587,4952,0.00014264,0.00000000,0,0.00000000,9123,9148,76,0.00015699
1770123978.48486614,0.00404862,4956,0.00014047,0.00000000,0,0.00000000,9148,9165,75,0.00013187
1770123978.58499503,0.00415856,4967,0.00013938,0.00000000,0,0.00000000,9165,9181,65,0.00015250
1770123978.68491054,0.00695467,4964,0.00022592,0.00000000,0,0.00000000,9181,9187,81,0.00012311
1770123978.78482366,0.00437973,5055,0.00010475,0.00000000,0,0.00000000,9187,9215,61,0.00015160
1770123978.88491964,0.00779520,4970,0.00028827,0.00000000,0,0.00000000,9215,9242,93,0.00014376
1770123978.98487544,0.00780816,5029,0.00039718,0.00000000,0,0.00000000,9242,9292,121,0.00018611
1770123979.08475947,0.00848442,4996,0.00032508,0.00000000,0,0.00000000,9292,9349,107,0.00018371
1770123979.18496847,0.00412037,4993,0.00019858,0.00000000,0,0.00000000,9349,9413,112,0.00016600
1770123979.28489137,0.00502468,4947,0.00018694,0.00000000,0,0.00000000,9413,9445,84,0.00015759
1770123979.38484073,0.00568751,4970,0.00019879,0.00000000,0,0.00000000,9445,9447,68,0.00020010
1770123979.48499107,0.00855743,4940,0.00030004,0.00000000,0,0.00000000,9447,9468,75,0.00016006
1770123979.58492255,0.00426587,4964,0.00013074,0.00000000,0,0.00000000,9468,9516,72,0.00012666
1770123979.68510318,0.00503211,4933,0.00015591,0.00000000,0,0.00000000,9516,9537,63,0.00015878
1770123979.78501916,0.00676774,4956,0.00018247,0.00000000,0,0.00000000,9537,9555,68,0.00016552
1770123979.88488555,0.01002821,4974,0.00024764,0.00000000,0,0.00000000,9555,9567,73,0.00013290
1770123979.98485446,0.00808634,5043,0.00016940,0.00000000,0,0.00000000,9567,9600,63,0.00012660
1770123980.08496189,0.00394377,4977,0.00011242,0.00000000,0,0.00000000,9600,9628,52,0.00015517
1770123980.18488288,0.00500480,5018,0.00012294,0.00000000,0,0.00000000,9628,9631,53,0.00015737
1770123980.28489947,0.00501504,4980,0.00016522,0.00000000,0,0.00000000,9631,9658,64,0.00027006
1770123980.38485503,0.00374200,4920,0.00008528,0.00000000,0,0.00000000,9658,9687,46,0.00022648
1770123980.48495054,0.00446013,4949,0.00009234,0.00000000,0,0.00000000,9687,9719,49,0.00013839
1770123980.58491206,0.00899400,4929,0.00025396,0.00000000,0,0.00000000,9719,9701,55,0.00022771
1770123980.68483925,0.00535296,4969,0.00015324,0.00000000,0,0.00000000,9701,9705,63,0.00014096
1770123980.78482485,0.00340877,4908,0.00008559,0.00000000,0,0.00000000,9705,9723,48,0.00011816
